date,ws_1,ws_2,ws_3,ws_4,di_1,di_2,di_3,di_4
3/18/2007 7:00,1.077,2.136,3.051,2.951,181.15,188.608,224.058,231.1
3/18/2007 8:00,1.257,3.401,2.437,3.569,165.933,197.567,217.367,190.075
3/18/2007 9:00,1.444,5.292,3.246,3.049,197.383,210.3,213.467,214.733
3/18/2007 10:00,3.19,4.812,5.708,4.342,216.15,209.017,209.042,206.2
3/18/2007 11:00,3.368,4.939,4.89,4.904,186.725,204.742,193.475,185.067
3/18/2007 12:00,5.785,4.455,5.404,5.845,190.225,201.2,180.117,182.233
3/18/2007 13:00,4.623,6.189,6.829,6.345,212.508,210.883,195,202.5
3/18/2007 14:00,4.349,5.482,6.375,5.265,227.033,194.317,201.525,207.458
3/18/2007 15:00,5.189,5.2,5.964,7.644,213.942,223.5,207.692,174.617
3/18/2007 16:00,5.925,5.386,7.763,8.176,225.258,216.917,186.208,174.217
3/18/2007 17:00,4.311,6.192,6.583,8.089,258.925,220.392,182.433,175.233
3/18/2007 18:00,2.195,5.174,6.584,7.578,264.792,200.817,209.35,167.792
3/18/2007 19:00,2.666,3.713,5.33,5.726,243.208,193.25,168.242,165.058
3/18/2007 20:00,4.273,4.823,4.094,6.303,219.492,165.417,161.417,172.633
3/18/2007 21:00,4.369,4.722,4.636,6.047,196.333,172.642,173.1,182.667
3/18/2007 22:00,5.06,5.139,4.822,5.343,206.3,203.9,183.4,177.575
3/18/2007 23:00,6.827,5.205,4.927,5.456,215.75,198.125,182.517,177.6
3/19/2007 0:00,5.85,5.828,3.766,4.789,214.467,212.008,193.308,188.758
3/19/2007 1:00,5.714,6.388,3.71,4.458,214.625,226.542,213.683,197.633
3/19/2007 2:00,5.343,7.008,3.625,4.596,217.517,232.492,243.275,202.583
3/19/2007 3:00,6.571,6.805,4.489,4.89,219.108,230.942,244.883,211.292
3/19/2007 4:00,6.081,6.172,3.894,3.949,220.308,233.567,236.933,225.083
3/19/2007 5:00,5.227,5.833,3.745,3.508,226.425,233.792,246.717,232.767
3/19/2007 6:00,3.444,5.498,3.687,4.047,262.308,232.142,230.883,249.967
3/19/2007 7:00,1.499,5.076,3.638,4.631,233.983,252.108,240.992,239.1
3/19/2007 8:00,1.907,3.968,3.946,4.195,219.083,264.383,264.333,231.508
3/19/2007 9:00,2.245,5.26,4.274,3.094,271.733,289.75,261.542,257.75
3/19/2007 10:00,3.46,8.87,6.658,3.05,305.658,342.992,328.542,297.633
3/19/2007 11:00,4.736,9.71,8.802,4.405,176.918,345.117,350.008,143.664
3/19/2007 12:00,6.025,9.597,8.003,5.878,12.934,266.407,154.871,28.815
3/19/2007 13:00,6.189,8.817,7.809,6.168,122.521,38.99,19.088,25.732
3/19/2007 14:00,5.996,7.651,6.672,5.78,15.337,22.053,34.223,26.817
3/19/2007 15:00,5.257,5.516,5.349,5.742,25.109,40.059,37.076,28.134
3/19/2007 16:00,5.509,5.692,5.743,5.914,23.161,41.417,39.949,34.773
3/19/2007 17:00,5.678,6.067,5.724,6.024,21.075,34.228,33.684,22.564
3/19/2007 18:00,5.305,6.362,6.218,6.768,28.408,32.523,34.421,28.513
3/19/2007 19:00,5.244,5.715,6.276,5.683,33.786,49.776,45.061,36.714
3/19/2007 20:00,4.523,4.921,5.994,6.515,44.625,49.546,49.328,41.278
3/19/2007 21:00,5.26,3.97,4.952,5.682,47.717,39.912,43.628,44.798
3/19/2007 22:00,4.715,4.628,5.049,5.4,41.652,17.558,31.829,43.914
3/19/2007 23:00,3.988,4.744,4.34,3.94,36.601,19.188,23.517,46.407
3/20/2007 0:00,3.833,4.11,4.169,3.225,34.973,14.798,13.879,38.795
3/20/2007 1:00,3.596,4.517,4.021,3.317,52.895,12.372,17.056,44.865
3/20/2007 2:00,3.033,5.189,5.038,3.528,36.34,94.441,21.612,46.919
3/20/2007 3:00,3.328,5.345,4.576,3.135,19.58,94.446,11.703,18.81
3/20/2007 4:00,2.995,4.701,4.234,3.287,24.138,123.682,17.558,28.783
3/20/2007 5:00,3.586,4.108,4.121,2.432,27.982,237.908,35.247,37.507
3/20/2007 6:00,3.044,3.152,3.803,2.447,34.927,18.074,13.232,38.623
3/20/2007 7:00,2.491,2.411,3.032,2.148,37.089,28.844,20.916,68.484
3/20/2007 8:00,1.187,1.86,2.793,1.565,51.085,58.388,37.062,61.693
3/20/2007 9:00,1.587,0.965,1.572,2.072,187.383,76.826,36.494,143.125
3/20/2007 10:00,1.613,1.586,1.144,4.866,211.817,153.792,149.775,187.7
3/20/2007 11:00,2.739,2.641,3.139,5.32,262.842,184.092,194.267,207.85
3/20/2007 12:00,3.347,3.256,3.415,4.821,243.15,195.367,208.317,227.608
3/20/2007 13:00,3.639,4.351,4.371,5.062,214.625,192.308,199.442,206.05
3/20/2007 14:00,4.626,6.041,5.52,5.947,193.683,200.5,201.475,192.9
3/20/2007 15:00,4.813,6.769,6.901,6.061,187.225,195.492,203.258,189.292
3/20/2007 16:00,6.462,6.839,6.757,7.349,180.742,198.45,192.333,176.292
3/20/2007 17:00,7.998,6.866,7.122,8.03,176.842,188.425,182.258,181.125
3/20/2007 18:00,8.114,7.474,7.314,8.183,183.15,165.5,171.283,179.275
3/20/2007 19:00,6.102,7.287,6.051,6.523,176.825,166.858,169,169.975
3/20/2007 20:00,4.808,5.43,5.045,5.78,172.7,169.7,163.408,158.567
3/20/2007 21:00,5.67,5.947,5.267,6.76,164.225,162.942,162.525,164.108
3/20/2007 22:00,6.24,7.688,5.958,8.893,162.617,172.042,168.4,167.558
3/20/2007 23:00,7.598,9.052,7.322,9.774,166.125,175.9,171.1,170.125
3/21/2007 0:00,8.572,8.558,8.248,10.04,177.533,173.642,172.25,178.358
3/21/2007 1:00,7.33,8.346,8.223,8.555,185.975,179.683,179.492,185.825
3/21/2007 2:00,6.129,8.004,8.293,7.482,186.558,187.75,186.758,183.033
3/21/2007 3:00,5.919,7.333,7.638,7.301,183.758,190.583,185.908,185.292
3/21/2007 4:00,6.31,7.783,9.369,8.783,198.233,193.742,196.167,194.167
3/21/2007 5:00,7.173,6.582,9.849,8.593,206.542,201.65,203.183,202.65
3/21/2007 6:00,6.248,7.315,7.834,7.523,212.375,202.767,207.208,209.6
3/21/2007 7:00,5.225,7.351,6.157,6.571,208.725,205.575,214.1,204.792
3/21/2007 8:00,5.112,6.697,6.769,7.33,210.042,207.792,212.808,205.275
3/21/2007 9:00,5.825,6.911,6.732,7.124,203.275,201.775,213.15,196.742
3/21/2007 10:00,5.501,6.498,6.664,6.917,196.3,198.875,199.433,192
3/21/2007 11:00,5.453,6.124,6.963,6.498,192.292,198.842,196.575,193.433
3/21/2007 12:00,5.75,7.34,7.134,6.523,177.667,184.625,190.842,189.342
3/21/2007 13:00,5.681,6.802,6.118,6.286,173.567,179.7,180.067,178.2
3/21/2007 14:00,5.534,6.538,6.323,7.06,175.208,182.917,181.783,166.842
3/21/2007 15:00,6.115,7.335,6.683,6.262,178.75,177.683,175.492,177.925
3/21/2007 16:00,5.944,7.266,6.079,6.858,177.858,169.958,173.45,175.9
3/21/2007 17:00,7.119,7.038,6.667,8.882,177.675,161.6,176.492,178.067
3/21/2007 18:00,5.577,5.358,6.503,7.999,165.792,177.342,168.183,165.742
3/21/2007 19:00,5.584,4.704,5.274,6.521,168.417,168.85,163.4,175.533
3/21/2007 20:00,4.163,5.278,5.047,4.264,188.575,182.2,181.667,171.458
3/21/2007 21:00,4.794,5.594,5.804,5.89,170.85,187.217,180.992,162.867
3/21/2007 22:00,5.131,5.916,6.428,4.281,192.325,165.867,172.55,168.3
3/21/2007 23:00,3.539,5.444,3.706,2.219,177.867,180.517,165.967,136.35
3/22/2007 0:00,2.058,4.144,3.295,3.747,215.542,188.092,167.45,169.842
3/22/2007 1:00,2.288,3.563,2.802,3.604,157.15,201.333,205.867,210.367
3/22/2007 2:00,2.564,4.419,2.595,3.508,173.383,175.283,210.242,188.9
3/22/2007 3:00,2.162,4.998,3.158,3.256,150.533,178.625,172.992,164.642
3/22/2007 4:00,2.038,4.659,2.194,2.495,135.275,176.783,176.475,184.308
3/22/2007 5:00,1.526,4.895,1.384,0.622,141.983,192.208,183.492,151.451
3/22/2007 6:00,2.153,3.123,0.968,1.883,110.092,193.15,141.707,89.925
3/22/2007 7:00,2.011,2.781,2.522,2.264,121.092,148.425,145.758,123.967
3/22/2007 8:00,1.249,1.157,1.176,2.621,92.643,170.533,135.092,127.85
3/22/2007 9:00,2.454,2.462,2.179,2.54,112.158,147.308,181.933,124.875
3/22/2007 10:00,3.617,3.14,3.802,3.905,139.542,154.05,145.325,153.475
3/22/2007 11:00,6.271,3.992,5.228,6.75,169.192,155.025,171.058,171.542
3/22/2007 12:00,5.884,6.014,7.169,6.306,157.575,253.75,195.592,172.067
3/22/2007 13:00,6.198,6.524,5.287,5.405,155.05,317.506,236.217,162.533
3/22/2007 14:00,6.799,5.776,6.214,7.122,156.192,48.307,24.683,145.733
3/22/2007 15:00,6.204,4.914,6.16,5.645,158.792,148.751,41.764,157.908
3/22/2007 16:00,7.406,6.41,5.084,6.576,218.317,253.573,231.27,183.708
3/22/2007 17:00,6.402,5.789,6.293,6.071,180.328,45.971,118.867,205.645
3/22/2007 18:00,3.929,4.849,4.616,5.464,73.04,84.682,69.446,36.457
3/22/2007 19:00,3.311,3.992,4.047,4.4,81.601,95.958,82.858,86.937
3/22/2007 20:00,2.114,2.488,3.529,2.243,99.613,90.852,72.38,63.413
3/22/2007 21:00,2.565,4.793,4.243,3.64,58.393,103.783,85.983,39.226
3/22/2007 22:00,3.589,3.624,4.528,4.553,93.983,105.533,101.8,83.623
3/22/2007 23:00,3.908,2.745,3.101,4.131,118.125,103.048,100.683,125.408
3/23/2007 0:00,3.24,0.72,1.401,3.321,130.725,33.372,118.558,132.367
3/23/2007 1:00,4.19,3.387,1.556,4.055,158.808,135.117,156.642,165.825
3/23/2007 2:00,3.488,3.861,1.965,3.471,125.808,170.342,212.958,155.708
3/23/2007 3:00,3.131,1.78,1.221,3.08,114.758,182.81,77.423,135.725
3/23/2007 4:00,2.343,1.377,1.52,2.196,135.45,150.334,112.286,137.367
3/23/2007 5:00,2.787,2.381,3.261,2.511,133.583,144.492,163.283,142.55
3/23/2007 6:00,1.209,4.706,3.046,1.668,119.317,166.808,167.5,130.608
3/23/2007 7:00,1.035,3.574,2.746,1.568,85.048,182.142,172.458,105.825
3/23/2007 8:00,2.326,5.481,1.5,2.524,108.426,192.692,197.142,103.567
3/23/2007 9:00,2.693,4.045,2.567,4.334,93.902,150.467,104.625,126.9
3/23/2007 10:00,5.325,3.287,5.426,5.864,140.192,124.7,123.4,134.558
3/23/2007 11:00,5.878,3.225,6.952,6.567,143.517,107.583,139.517,139.333
3/23/2007 12:00,7.25,7.158,7.679,7.585,145.575,148.267,146.15,147.708
3/23/2007 13:00,8.019,8.972,7.869,7.628,147.625,149.567,148.4,145.392
3/23/2007 14:00,7.639,8.626,8.274,8.204,147.267,149.95,148.475,143.442
3/23/2007 15:00,8.927,9.067,9.135,8.774,138.542,142.1,139.917,138.008
3/23/2007 16:00,8.625,8.983,9.741,9.048,134.367,133.35,135.917,131.65
3/23/2007 17:00,9.193,8.554,9.446,8.664,128.85,131.383,132.558,127.075
3/23/2007 18:00,8.127,8.202,7.753,7.909,117.558,129.65,123.742,123.517
3/23/2007 19:00,8.996,8.521,8.883,9.337,120.05,120.025,118.308,121.167
3/23/2007 20:00,10.218,9.377,10.023,10.192,120.717,121.308,120.983,119.242
3/23/2007 21:00,11.747,9.883,11.24,10.577,120.358,120.183,120.108,123.617
3/23/2007 22:00,8.133,10.53,9.198,9.428,145.975,126.992,130.092,133.55
3/23/2007 23:00,6.647,7.384,8.986,8.372,128.975,222.025,132.467,133.908
3/24/2007 0:00,9.927,6.197,7.449,8.108,254.517,287.408,124.692,179.117
3/24/2007 1:00,10.047,9.563,12.367,8.909,336.983,342.608,305.717,285.458
3/24/2007 2:00,7.031,8.991,10.961,8.283,104.242,161.555,262.955,317.076
3/24/2007 3:00,4.437,7.839,8.27,3.485,52.599,53.165,33.937,42.37
3/24/2007 4:00,2.261,4.724,4.475,3.321,113.867,57.22,53.901,126.883
3/24/2007 5:00,3.648,2.71,3.229,3.476,171.7,82.301,135.283,132.808
3/24/2007 6:00,4.131,3.461,3.883,4.081,194.558,155.008,152,131.042
3/24/2007 7:00,2.666,6.485,4.497,2.856,218.125,166.5,136.908,161.342
3/24/2007 8:00,0.862,5.417,3.927,1.618,151.392,179.525,168.517,142.967
3/24/2007 9:00,2.246,3.528,2.31,2.248,145.283,137.325,165.425,119.142
3/24/2007 10:00,6.348,5.36,4.948,4.538,216.425,159.7,159.8,194.133
3/24/2007 11:00,8.354,7.473,7.926,6.995,238.042,192.992,195.5,214.775
3/24/2007 12:00,7.586,8.913,8.073,8.016,223.775,207.617,202.283,219.9
3/24/2007 13:00,7.655,8.687,8.633,8.166,219.817,207.242,210.758,214.633
3/24/2007 14:00,7.289,8.359,8.325,8.079,218.058,214.642,208.092,207.842
3/24/2007 15:00,7.801,8.52,9.462,8.284,218.067,210.733,203.633,208.533
3/24/2007 16:00,7.808,7.894,9.624,8.802,218.892,227.642,202.225,208.15
3/24/2007 17:00,7.181,7.718,8.796,8.276,220.242,229.125,203.592,204.842
3/24/2007 18:00,6.462,6.952,7.86,6.447,203.342,223.1,211.283,204.308
3/24/2007 19:00,4.098,5.163,4.517,4.329,222.05,215.708,217.9,202.367
3/24/2007 20:00,2.672,3.337,3.552,4.53,221.608,218.308,212.133,207.883
3/24/2007 21:00,2.994,3.347,3.495,4.531,196.45,221.908,196.092,221.883
3/24/2007 22:00,3.054,3.854,3.487,4.823,206.767,229.308,207.575,226.358
3/24/2007 23:00,2.656,2.854,2.923,3.83,226.258,211.008,239.592,200.392
3/25/2007 0:00,2.985,2.671,3.126,3.937,198.183,211.108,237.45,196.125
3/25/2007 1:00,2.888,3.862,3.106,2.788,222.383,208.167,203.542,240.983
3/25/2007 2:00,2.409,3.82,1.809,2.9,222.817,210,256.058,213.25
3/25/2007 3:00,2.584,3.843,2.548,3.668,215.025,228.842,243.967,192.567
3/25/2007 4:00,2.732,3.991,2.668,3.731,203.817,229.683,265.117,191.392
3/25/2007 5:00,2.597,3.177,1.555,3.269,229.767,228.783,263.55,201.258
3/25/2007 6:00,2.924,3.914,1.741,2.883,243.758,214.725,264.433,217
3/25/2007 7:00,3.212,4.64,2.751,3.108,271.95,224.242,254.942,275.658
3/25/2007 8:00,3.198,4.776,2.935,2.365,283.092,232.675,241.333,273.7
3/25/2007 9:00,2.286,3.863,2.743,2.021,268.508,227.392,258.925,186.058
3/25/2007 10:00,2.988,3.904,2.798,3.592,178.925,241.758,234.467,162.75
3/25/2007 11:00,2.275,4.101,3.981,2.348,159.275,211.258,183.458,186.525
3/25/2007 12:00,3.008,3.395,2.941,3.096,182.75,200.125,197.483,176.042
3/25/2007 13:00,3.697,4.28,2.912,4.703,195.575,220.092,208.367,200.65
3/25/2007 14:00,3.714,4.299,3.278,5.659,152.225,225.067,192.908,151.983
3/25/2007 15:00,5.043,4.287,3.999,6.545,150.542,188.608,188.917,143.95
3/25/2007 16:00,5.983,4.068,3.135,5.278,131.267,186.392,193.175,135.675
3/25/2007 17:00,5.049,3.632,3.713,4.144,240.617,168.208,144.175,164.325
3/25/2007 18:00,2.46,4.092,3.583,3.844,236.1,152.883,127.492,245.45
3/25/2007 19:00,4.077,5.847,3.023,3.538,143.767,140.85,147.85,195.1
3/25/2007 20:00,6.604,4.095,5.17,7.592,136.292,146.2,122.367,140.975
3/25/2007 21:00,7.753,2.102,4.736,10.178,127.667,193.05,139.075,115.375
3/25/2007 22:00,5.202,2.663,4.052,10.61,118.675,173.475,152.9,110.95
3/25/2007 23:00,7.298,4.356,4.936,6.714,126.733,171.008,147.808,158.142
3/26/2007 0:00,8.879,5.619,4.1,6.495,118.908,180.033,205.017,155.242
3/26/2007 1:00,3.648,4.558,2.176,3.965,205.492,198.833,211.858,169.183
3/26/2007 2:00,3.825,4.085,2.919,2.526,189.633,198.8,222.708,229.833
3/26/2007 3:00,3.115,4.113,3.859,3.987,230.892,218.692,248,235.275
3/26/2007 4:00,3.379,5.456,3.447,4.397,260.458,237.8,264.042,251.55
3/26/2007 5:00,3.387,5.322,4.283,4.014,266.758,254.3,262.708,259.867
3/26/2007 6:00,4.335,4.696,2.576,2.542,274.775,250.633,202.833,166.512
3/26/2007 7:00,2.541,1.962,1.513,2.132,260.008,215.367,166.942,111.15
3/26/2007 8:00,1.073,2.126,1.578,0.932,161.604,143.525,170.508,193.283
3/26/2007 9:00,1.327,2.186,2.532,1.885,294.058,194.617,263.308,291.833
3/26/2007 10:00,2.647,3.649,3.14,3.229,257.392,251.35,257.867,268.142
3/26/2007 11:00,3.699,4.172,4.465,1.808,281,268.467,267.1,258.275
3/26/2007 12:00,4.167,2.803,3.883,3.104,313.117,256.433,269.633,305.008
3/26/2007 13:00,3.438,3.14,4.342,4.707,316.975,278.233,283.008,304.3
3/26/2007 14:00,3.26,3.082,2.614,3.18,307.442,317.858,311.233,315.033
3/26/2007 15:00,1.758,3.053,2.254,0.913,204.408,74.138,164.708,175.567
3/26/2007 16:00,0.567,1.734,2.292,1.467,122.757,127.463,140.225,212.308
3/26/2007 17:00,2.437,1.975,1.644,2.972,254.233,205.092,196.817,228.05
3/26/2007 18:00,3.008,1.036,2.067,1.263,238.7,192.625,147.442,223.192
3/26/2007 19:00,1.811,0.538,1.521,2.232,152.317,77.117,194.217,245.908
3/26/2007 20:00,2.143,1.662,1.165,2.595,114.466,162.983,225.383,226.675
3/26/2007 21:00,2.497,1.183,1.588,2.04,199.225,179.775,219.475,227.958
3/26/2007 22:00,2.755,1.09,1.468,2.667,228.242,90.737,287.233,238.108
3/26/2007 23:00,0.995,1.139,2.389,1.659,213.213,98.704,286.466,297.083
3/27/2007 0:00,2.683,2.537,2.512,1.678,304.45,33.436,95.474,175.261
3/27/2007 1:00,2.604,2.656,2.931,2.312,274.008,151.184,101.105,252.08
3/27/2007 2:00,3.933,3.508,3.606,3.687,299.892,311.45,324.033,300.708
3/27/2007 3:00,3.521,3.375,4.146,3.864,306.85,311.317,313.267,316.492
3/27/2007 4:00,3.525,3.514,3.805,3.275,316.408,324.1,312.042,313.275
3/27/2007 5:00,3.482,3.616,3.802,3.691,306.592,288.392,311.2,311.558
3/27/2007 6:00,3.956,3.661,3.177,3.63,321.675,290.042,310.6,318.742
3/27/2007 7:00,3.558,2.707,3.188,2.932,305.333,268.981,331.175,322.8
3/27/2007 8:00,3.44,2.572,3.965,3.149,312.558,312.865,278.153,287.988
3/27/2007 9:00,3.051,2.358,3.729,3.897,332.517,342.908,259.491,348.333
3/27/2007 10:00,2.784,3.376,3.871,3.432,320.41,334.983,292.483,317.36
3/27/2007 11:00,1.466,2.773,2.979,2.085,310.122,329.883,266.33,20.15
3/27/2007 12:00,1.144,1.784,1.805,1.48,298.925,301.708,153.761,282.417
3/27/2007 13:00,1.352,1.988,1.718,1.116,218.16,221.142,225.5,209.417
3/27/2007 14:00,2.221,2.996,1.905,1.912,122.708,195.733,214.525,215.483
3/27/2007 15:00,3.833,3.309,2.204,2.384,178.058,179.633,210.233,171.233
3/27/2007 16:00,5.689,4.221,3.268,5.012,172.883,180.367,182.533,163.158
3/27/2007 17:00,6.442,6.228,5.089,6.466,155.675,166.092,166.125,174.642
3/27/2007 18:00,6.757,6.875,6.456,6.113,148.233,163.542,164.042,162.025
3/27/2007 19:00,5.865,6.201,5.312,5.438,144.6,147.4,147.483,142.7
3/27/2007 20:00,5.964,5.827,5.612,5.627,134.5,137.65,134.575,133.233
3/27/2007 21:00,6.808,6.582,6.604,6.06,135.317,135.758,134.142,136.533
3/27/2007 22:00,6.608,6.718,6.344,6.499,136.467,138.258,136.683,140.975
3/27/2007 23:00,5.442,6.058,5.596,6.128,139.183,145.508,140.508,141.317
3/28/2007 0:00,4.872,6.958,5.937,6.003,142.975,144.042,139.983,137.85
3/28/2007 1:00,4.771,6.35,6.524,6.049,145.383,147.092,144.025,143.325
3/28/2007 2:00,4.861,6.705,6.196,6.03,162.617,149.85,148.625,157.1
3/28/2007 3:00,6.148,6.303,5.946,7.488,169.983,155.267,157.05,169.4
3/28/2007 4:00,7.723,7.251,5.985,7.887,175.408,165.983,168.558,175.608
3/28/2007 5:00,7.472,9.329,6.594,8.497,175.625,171.65,172.417,173.1
3/28/2007 6:00,10.443,9.819,9.811,11.454,165.683,166.458,167.908,172.742
3/28/2007 7:00,10.011,11.311,10.404,10.252,169.942,174.008,168.783,163.133
3/28/2007 8:00,9.573,9.808,9.079,8.784,174.408,178.983,179.033,173.725
3/28/2007 9:00,9.486,10.066,8.403,10.269,177.117,176.033,178.2,178.567
3/28/2007 10:00,9.484,11.01,8.91,11.573,186.125,182.9,178.308,179.658
3/28/2007 11:00,9.923,10.518,9.353,10.13,184.158,184.508,181.225,180.675
3/28/2007 12:00,9.517,10.474,7.889,9.285,184.4,180.517,174.517,176.75
3/28/2007 13:00,9.188,10.003,8.182,9.665,179.267,174.842,170.517,174.6
3/28/2007 14:00,8.53,9.858,8.828,9.563,178.875,170.258,164.758,173.95
3/28/2007 15:00,8.443,10.447,9.481,9.463,180.7,163.942,161.658,169.892
3/28/2007 16:00,8.079,10.388,9.608,8.957,182.158,161.325,161.908,166.325
3/28/2007 17:00,6.704,8.985,8.557,8.814,187.675,168.317,162.858,168.525
3/28/2007 18:00,6.505,7.57,7.423,9.34,204.733,179.525,171.808,159.242
3/28/2007 19:00,5.636,5.386,7.471,11.082,172.483,213.575,158.058,147.6
3/28/2007 20:00,11.889,6.164,10.819,10.723,139.408,167.367,144.15,142.35
3/28/2007 21:00,12.138,10.061,11.983,11.379,155.3,180.408,142.367,149.758
3/28/2007 22:00,6.16,3.495,8.869,7.812,261.735,187.838,260.608,257.683
3/28/2007 23:00,4.401,3.847,3.747,3.885,287.408,295.925,210.224,216.549
3/29/2007 0:00,3.561,3.502,1.857,1.842,310.333,295.967,260.642,118.613
3/29/2007 1:00,2.999,3.573,1.781,1.66,276.938,277.217,222.475,232.866
3/29/2007 2:00,2.795,4.262,2.586,2.985,307.35,274.808,268.358,257.183
3/29/2007 3:00,3.755,5.093,3.43,4.03,276.067,264.925,256.583,257.25
3/29/2007 4:00,4.566,4.498,4.457,3.552,283.833,258.967,264.817,279.717
3/29/2007 5:00,4.585,3.913,3.673,3.44,275.392,245.967,270.033,275.717
3/29/2007 6:00,5.219,3.977,3.427,3.39,274.108,242.908,262.725,270.967
3/29/2007 7:00,4.146,3.681,3.758,3.757,272.208,253.833,255.225,268.358
3/29/2007 8:00,5.363,4.991,4.039,4.49,280.133,253.892,266.133,270.3
3/29/2007 9:00,5.82,6.033,5.443,5.349,275.183,251.008,260.267,262.358
3/29/2007 10:00,5.605,5.593,5.235,5.52,276.875,245.342,252.083,268.817
3/29/2007 11:00,5.133,5.928,6.027,5.591,269.292,234.542,252.075,251.833
3/29/2007 12:00,5.268,6.376,5.953,5.165,263.942,241.258,246.892,252.683
3/29/2007 13:00,5.521,6.231,6.262,5.848,250.55,240.717,249.842,256.65
3/29/2007 14:00,7.31,7.674,5.91,4.782,256.55,240.967,243.35,262.492
3/29/2007 15:00,6.94,8.702,7.116,6.603,263.142,246.325,249.125,258.142
3/29/2007 16:00,6.936,8.709,6.992,6.762,268.425,247.25,249.45,263.158
3/29/2007 17:00,6.157,6.876,6.146,5.913,267.442,242.892,254.442,256.8
3/29/2007 18:00,5.157,5.867,4.973,4.204,262.983,246.042,256.2,255.925
3/29/2007 19:00,3.591,3.66,3.384,3.348,260.5,237.433,268.175,258.65
3/29/2007 20:00,1.54,2.068,2.007,2.619,266,213.55,293.758,271.508
3/29/2007 21:00,1.364,1.242,1.761,2.191,238.268,166.025,257.258,85.485
3/29/2007 22:00,2.644,1.38,1.405,3.047,46.839,147.542,47.756,35.272
3/29/2007 23:00,2.42,1.124,1.447,2.854,56.319,90.222,63.583,58.44
3/30/2007 0:00,2.621,2.465,2.719,3.247,60.117,305.811,71.353,54.765
3/30/2007 1:00,3.014,2.421,3.103,3.391,60.063,129.358,43.74,69.169
3/30/2007 2:00,2.046,4.23,3.358,3.056,91.5,262.096,11.191,102.833
3/30/2007 3:00,2.225,4.302,3.13,3.079,87.625,66.62,83.534,97.092
3/30/2007 4:00,2.572,3.789,4.535,3.553,128.566,14.367,8.437,102.405
3/30/2007 5:00,5.638,4.304,6.365,5.963,267.272,182.438,2.971,61.811
3/30/2007 6:00,5.685,6.768,8.487,6.475,8.521,8.601,5.561,14.905
3/30/2007 7:00,5.64,8.08,8.663,6.198,39.286,17.938,18.7,41.034
3/30/2007 8:00,5.103,8.039,8.038,6.699,100.981,26.673,35.634,52.617
3/30/2007 9:00,5.27,6.077,5.045,5.963,91.028,48.977,81.793,45.951
3/30/2007 10:00,7.808,5.483,4.902,7.466,52.149,52.645,65.713,36.358
3/30/2007 11:00,8.669,7.466,9.078,9.097,57.818,14.607,18.132,25.127
3/30/2007 12:00,8.67,7.555,8.049,7.704,329.675,328.417,262.528,195.497
3/30/2007 13:00,9.156,6.506,8.842,8.459,346.492,325.317,319.967,337.392
3/30/2007 14:00,9.373,6.949,9.468,10.515,350.8,342.133,344.05,352.008
3/30/2007 15:00,9.633,8.411,11.634,10.503,351.267,350.308,349.967,353.35
3/30/2007 16:00,9.471,9.479,10.513,10.214,344.017,345.658,341.942,345.375
3/30/2007 17:00,8.978,9.442,9.798,9.118,346.217,342.392,339.692,344.392
3/30/2007 18:00,7.916,8.277,8.568,8.398,336.367,337.358,333.875,338.4
3/30/2007 19:00,7.588,7.057,7.48,7.244,335.442,329.508,327.383,335.225
3/30/2007 20:00,7.012,6.58,6.96,6.484,330.242,328.392,322.875,332.967
3/30/2007 21:00,7.067,6.283,6.302,6.942,320.075,320.467,311.692,318.75
3/30/2007 22:00,6.238,6.357,7.416,7.198,311.675,314.55,314.558,308.242
3/30/2007 23:00,6.389,5.586,6.633,6.726,299.508,307.625,305.867,304.775
3/31/2007 0:00,6.897,4.885,6.427,6.828,294.733,292.392,298.25,291.992
3/31/2007 1:00,5.57,4.688,5.786,5.593,300.958,285.25,282.092,294.567
3/31/2007 2:00,5.49,4.959,6.477,6.217,304.308,292.708,295.642,307.342
3/31/2007 3:00,4.912,4.104,4.068,4.527,286.55,294.392,295.45,291.408
3/31/2007 4:00,3.934,3.972,4.153,4.02,288.6,277.208,289.325,266.358
3/31/2007 5:00,3.003,3.326,3.839,3.94,266.6,263.333,272.767,251.667
3/31/2007 6:00,2.143,3.709,3.01,3.101,237.317,256.933,249.042,244.175
3/31/2007 7:00,2.533,3.266,2.034,2.746,227.892,263.417,245.875,218.125
3/31/2007 8:00,4.342,3.244,3.513,4.021,243.65,245.817,224.458,235.6
3/31/2007 9:00,6.462,5.305,5.646,5.933,277.283,230.783,246.1,268.525
3/31/2007 10:00,8.476,5.422,6.262,7.475,280.908,244.133,263.333,274.925
3/31/2007 11:00,8.119,6.072,5.361,7.173,281.167,273.592,259.167,286.308
3/31/2007 12:00,7.351,5.473,5.358,6.853,285.258,281.192,270.808,300.125
3/31/2007 13:00,5.333,5.206,5.402,4.808,302.717,298.5,281.892,295.35
3/31/2007 14:00,4.016,4.5,4.279,3.898,307.525,291.133,280.475,301.533
3/31/2007 15:00,3.639,3.444,4.217,4.423,304.658,307.892,293.908,301.275
3/31/2007 16:00,4.111,2.803,2.921,4.759,298.525,298.9,286.908,308.683
3/31/2007 17:00,3.422,4.287,4.205,4.762,293.258,260.525,260.567,313.417
3/31/2007 18:00,2.294,3.239,3.013,3.163,277.433,217.842,241.908,303.775
3/31/2007 19:00,1.96,2.935,1.322,1.111,262.142,152.992,189.483,301.642
